823SA562L,3
823SA7P,1
823SA8M,2
823SA992H,3
823SA9M,3
823SCH65,3
823SCO794T,2
823SCO841C,3
823SE8C,2
823SE8G,2
823SI58L,3
823SM2FA1887,3
823SM51F,3
823SM9B,3
823SO46J,2
823SP36T,3
823ST38A,3
823ST38HE,3
823ST38LI,3
823ST38S,3
823ST62B,3
823ST84L,3
823ST84W,3
823ST97D,3
823ST97J,2
823SU55O1823,4
823T19A1863,2
823T33,2
823T743B,3
823T746LE,2
823V282D,2
823V54M,2
823V58C,3
823V71G1852,2
823W14T,3
823W15D,3
823W15T1832,2
823W199R,3
823W25N1848,2
823W25T1840,6
823W25T1848,3
823W5814I,3
823W62R,2
823W6852N,3
823W711O,3
823W855S,3
823W85G,3
823W85R,3
823W85S,3
823W86E1891,3
823Y27FO1867,3
823Y27RO,3
823Y8B,2
823Y8D1866,2
823Y8TW,2
824.6-9,1
891.73D74OBR1882,1
917.7339R595I,1
944.07L16HED,1
973.7L63BSH6S,3
973.7L63PE1916A,1
973.7P22C,1
977.344W64Q,2
979.8SU6S,1
A native of Maryland. [from old catalog],1
"A plain statement for the consideration of the friends of the Protestant Episcopal church in ... Illinois ... Philander Chase, bishop.",1
A reply to the Sketches ... by Dr. R. Mayo; by a member of the Hickory club. [from old catalog],1
A. C. Fifield.,3
A. Isaak.,1
A. J. Fuller (Ship),2
"A. L. O. E.,",1
A. Schilling and Company,2
A.I. Root Company,1
A.W. Elson & Co.,1
A1 (Bark),1
"AElfthryth,",1
"AEtna Insurance Company, Hartford, Conn.",1
AMERICA DEL SUR,2
"Aaron, Samuel,",2
Ababirwas (African people),1
Abaca (Plant),1
Abattoirs,1
"Abb's Valley, Va.",1
Abbasids,1
Abbaye Saint-Pierre de Solesmes.,1
Abbaye de Royaumont.,1
"Abbaye de Saint-Vaast (Arras, France)",10
Abberley (England),1
Abbeville (France),2
Abbey of Aberbrothock.,1
"Abbey of Robertsbridge (Sussex, England)",2
"Abbey, Edwin Austin,",4
Abbeys,16
"Abbot, Abiel,",1
"Abbot, Ezra,",1
"Abbot, Francis Ellingwood,",1
"Abbot, John Lovejoy,",1
Abbots,1
"Abbotsford (Borders Region, Scotland)",1
Abbotsford (Scotland),3
Abbotsholme.,1
Abbott family,6
"Abbott memorial library, Pomfret, Vt.",1
"Abbott, Edwin Abbott,",1
"Abbott, Emma,",2
"Abbott, J. H. M.",1
"Abbott, John S. C.",2
"Abbott, Joseph Carter,",1
"Abbott, Josiah G.",1
Abbreviations,2
"Abbreviations, French.",1
"Abbreviations, Hebrew.",1
"Abbreviations, Latin.",2
Abbreviations.,1
"Abdalla,",1
Abdij van Ename.,1
Abdomen,18
Abdomen.,3
Abdominal Neoplasms,1
Abdominal Neoplasms.,2
Abdool Messeeh.,1
Abduction,3
Abdülhamid,3
"Abdülhamid II,",1
"Abelard, Peter,",5
Abenaki Indians,2
Abenaki Indians.,2
Abenaki language,1
"Abensperg und Traun, Otto Ferdinand,",1
Abeokuta (Nigeria),1
Abercorn (Ga.),1
"Abercromby, Alexander Abercromby,",6
"Aberdare, Henry Austin Bruce,",1
Aberdeen (Scotland),11
"Aberdeen, George Hamilton Gordon,",12
Aberdeen-Angus cattle.,3
Aberdeen.,1
Aberdeenshire (Scotland),7
Aberdour (Fife),1
Abergavenny (Wales),1
"Abernethy, James,",2
Aberration.,1
Ability,3
Ability.,16
Abingdon (England),1
Abingdon (Va.),2
Abingdon Abbey.,2
"Abingdon, Ill. [from old catalog]",1
Abington (Mass. : Town),4
Abington (Mass.),3
"Abington Park, Va.",2
"Abington, Frances (Barton),",1
Abipon Indians,3
"Abnormalities, Human",2
Abnormalities.,6
Abolition of Negro slavery.,1
Abolitionists,20
Abolitionists.,20
Abolitionists. [from old catalog],8
Aboriginal Australians,3
Aboriginal Australians.,1
Abortion in animals.,1
Abortion in animals. [from old catalog],1
Abortion.,4
Abortion. [from old catalog],1
Abraham,2
"Abraham Lincoln Statue (Cincinnati, Ohio)",3
"Abrantès, Laure Junot,",19
Abruzzo (Italy),2
Abscess,1
Abscess.,1
Abscission (Botany),2
Abscission (Botany) [from old catalog],1
Absence without leave,1
"Absolute, The.",1
Absolution,3
Absolution (Canon law),1
Absolution.,8
Absorption (Physiology),1
Absorption spectra,6
Absorption spectra.,1
Abstracting,2
Abstracting.,4
Abstraction,3
Abstracts of title,10
Abydos (Egypt : Extinct city),4
"Abū Miqraʻ al-Baṭṭūwī,",2
"Abū Miḥjan al-Thaqafī,",1
"Abū Saʻīd ibn Abī al-Khayr,",1
"Abū Yazīd Bisṭāmī, Ṭayfūr ibn ʻĪsá,",1
"Abū Yūsuf Yaʻqūb,",1
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad,",2
"Abū al-ʻAbbās al-Mursī, Shihāb al-Dīn Aḥmad ibn ʻUmar,",1
"Abū al-ʻAlāʼ al-Maʻarrī,",1
"Abū Ḥanīfah,",7
"Abū Ḥayyān Muḥammad ibn Yūsuf,",1
Acacia.,1
Acacia. [from old catalog],1
Academia of the Catholic Religion (Great Britain),1
Academic Dissertations.,2
Academic Medical Centers,2
Academic Medical Centers.,1
Academic achievement.,2
Academic dissertations,6
Academic dissertations.,3
Academic libraries,2
Academic libraries.,3
Academic medical centers,4
Academy of Natural Sciences of Philadelphia.,3
Acadia,1
Acadia National Park (Me.),6
Acadia Parish (La.),1
Acadia national park. [from old catalog],2
Acadia.,2
Acadia. [from old catalog],2
Acadians,28
Acadians in literature.,4
Acadians.,7
Acadians. [from old catalog],1
Académie des jeux floraux (France),1
Académie française.,1
Acceptances,2
Acceptances.,9
Accident insurance,2
Accident insurance.,2
Accident law,2
Accident victims,1
Accidental poisoning.,1
Accidents,20
"Accidents, Occupational",1
Accidents.,4
Acclimatization.,1
Accomack County (Va.),2
"Accommodation, Ocular.",1
"Accoramboni, Vittoria,",1
Accountants,6
Accountants.,2
Accounting,32
Accounting.,133
Acculturation,1
Aceh (Indonesia),2
Acetanilide.,1
Acetates.,1
Acetic acid.,2
Acetone.,1
Acetylene,2
"Acetylene for lighthouses, buoys, etc.",1
Acetylene.,3
Achagua Indians.,1
Achievement tests,1
Achill Island (Ireland),1
"Achill Mission (Achill Island, Ireland)",1
Achilles tendon.,1
"Achilli, G.",1
Achinese literature,2
"Achá, José María de,",1
Acid sulphate soils,1
Acidosis,1
Acidosis.,2
Acier de construction.,1
"Acker, William Henry,",1
Ackerly family.,3
"Ackermann, Rudolph,",1
Acknowledgement of children,1
Acknowledgments (Law),2
Ackworth (England),1
"Acland, Arthur Henry Dyke,",1
"Acoma, N. M.",2
"Acosta, José Eusebio,",1
"Acosta, José de,",1
Acquackanonck (N.J.),1
"Acquackanonck, N.J.",1
Acquisition of property (Islamic law),1
Acquisitions (Libraries),1
Acre (Brazil),1
Acrobatics.,6
Acromegaly.,1
"Acropolis (Athens, Greece)",2
Acrostics,1
Acrostics.,7
Acrostics. [from old catalog],1
Acting,11
Acting editions.,1
Acting.,18
Action and defenses,1
Actions and defenses,22
Acton (Mass. : Town),1
Acton (Me. : Town),1
Acton (Me.),1
"Acton, John Emerich Edward Dalberg Acton,",2
Actors,192
Actors and actresses,22
Actors and actresses.,2
Actors.,28
Actresses,21
Actresses.,7
Acushnet (Mass.),2
Acute Disease.,3
Acworth (N.H.),1
"Acworth, N.H.",2
Ada (Ohio),1
"Ada Street Methodist Episcopal Church (Chicago, Ill.)",1
"Ada, Minn.",1
Adair County (Mo.),4
"Adair, John,",1
Adam,14
Adam (Biblical figure),1
"Adam, James,",1
"Adam, Juliette,",2
"Adam, Robert,",1
"Adam, Thomas,",1
Adamawa (Emirate),1
Adams County (Ill.),8
Adams County (Ind.),1
Adams County (Neb.),2
Adams County (Pa.),4
Adams County (Wis.).,1
Adams Express Company.,1
Adams family.,6
"Adams, Abigail,",4
"Adams, Amos,",1
"Adams, Charles Francis,",18
"Adams, Co., Ill.",2
"Adams, Francis William Lauderdale,",2
"Adams, Grizzly,",2
"Adams, Hannah,",5
"Adams, Henry Brooks. [from old catalog]",1
"Adams, Henry Cullen,",2
"Adams, Henry,",1
"Adams, Herbert Baxter,",2
"Adams, John Quincy,",68
"Adams, John,",40
"Adams, Maude,",2
"Adams, Mount (Wash.)",4
"Adams, Mrs. Abigail (Smith),",1
"Adams, Nehemiah,",1
"Adams, Ralph Randolph.",1
"Adams, Samuel,",3
"Adams, Sarah Fuller (Flower),",1
"Adams, William Hooper,",1
"Adams, William,",1
"Adams, Zabdiel,",2
Adaptation (Biology),3
Adat law.,1
"Addington, Stephen,",1
"Addiscombe, Eng.",1
Addison County (Vt.),4
Addison's disease.,1
"Addison, Joseph,",27
"Addison, Walter Dulany,",3
Addresses,6
"Addresses, sermons, etc.",8
Addresses.,4
"Adela,",1
Adelaide,1
"Adelaide,",1
"Adelaide, Australia.",1
"Adelphi (London, England)",1
Adenoids.,3
Adhesives.,1
Adi (Indic people),1
Adirondack Forest Preserve (N.Y.),1
Adirondack Mountains,1
Adirondack Mountains (N.Y.),68
"Adjer, John B.",1
Adler family.,1
Administracao De Empresas,1
Administration currency bill.,1
Administration of estates,1
Administrative agencies,64
Administrative courts,1
Administrative law,182
Administrative law.,2
Administrative responsibility,1
Administrative responsibility.,1
Administrative responsibility. [from old catalog],1
Admirals,44
Admiralty,9
Admiralty.,3
Admission to the bar,4
"Adoain, Esteban de,",1
Adolescence,11
Adolescence.,14
Adolescent psychotherapy.,1
"Adolphustown, Ontario.",1
Adopted children,1
Adoption,1
Adrenaline,1
Adrian,1
"Adrian, Mich.",1
Adriatic Sea.,8
Adriatic Sea. [from old catalog],1
Adriatic question.,3
Adriatic sea. [from old catalog],1
Adsorption,3
Adsorption.,2
Adult education,6
Adult education.,2
Adulterations.,1
Adultery,3
Adultery.,1
Advance (Steamer),3
Advent Christian Church,1
Advent hymns.,1
Adventists,1
Adventure and Beagle Expedition,4
Adventure and adventurers,17
Adventure and adventurers.,44
Adventure fiction.,1
"Adventure stories, American",1
"Adventure stories, American.",1
"Adventure stories, Australian.",2
"Adventure stories, English.",2
Adventure stories.,19
Adventure.,1
Adventure. [from old catalog],1
Adventurer.,1
Adventures and adventurers.,1
Advertisements,5
Advertisements.,2
Advertising,46
Advertising cards.,10
Advertising cards. [from old catalog],10
Advertising laws.,1
"Advertising, Newspaper",1
"Advertising, Newspaper.",1
"Advertising, Outdoor",1
Advertising.,90
"Advisory Council of Congregational Churches and Ministers,",2
Advowson.,1
"Adélaide,",1
Aegean Islands (Greece and Turkey),8
Aegean Sea.,1
Aegeria exitiosa. [from old catalog],1
"Aelfric,",7
"Aelred,",1
Aeneas (Legendary character),2
Aeneas (Legendary character) in literature.,1
Aeneas (Legendary character).,1
Aeneus (Legendary character),1
Aeorplanes.,1
Aerial photography.,3
Aerodynamics,5
Aerodynamics.,3
Aeronautics,72
"Aeronautics, Commercial",2
"Aeronautics, Commercial.",2
"Aeronautics, Military",11
"Aeronautics, Military.",26
Aeronautics.,52
Aeschylus,1
Aeschylus.,6
Aesculapius (Greek deity),1
Aesop,1
Aesop's fables.,1
Aesop.,1
Aesthetics,71
"Aesthetics, Ancient.",1
"Aesthetics, Modern",1
Aesthetics.,64
Aeta (Philippine people),2
"Affonso,",1
Afforestation,6
Afforestation and reforestation.,2
Afforestation.,1
Afghan Wars,8
Afghan Wars.,13
Afghan literature,1
"Afghan war, 1838-1842.",4
"Afghan war, 1878-1880.",2
Afghanistan,22
Afghanistan.,7
Africa,112
Africa Inland Mission.,1
"Africa, Central",88
"Africa, Central.",4
"Africa, East",77
"Africa, East.",4
"Africa, Eastern",1
"Africa, French-speaking Equatorial",5
"Africa, French-speaking Equatorial.",1
"Africa, French-speaking West",5
"Africa, North",50
"Africa, North.",1
"Africa, Northeast",2
"Africa, Southeast",1
"Africa, Southern",18
"Africa, Sub-Saharan",3
"Africa, West",66
"Africa, West.",2
Africa.,6
African American Episcopalians.,3
African American Methodists,17
African American Methodists.,3
African American Presbyterians,1
African American artists.,3
African American authors.,2
African American businesspeople,1
African American clergy,2
African American cooking.,1
African American educators,1
African American farmers.,1
African American girls.,1
African American physicians,1
African American poets,1
African American prisoners.,1
African American soldiers,1
African American soldiers.,5
African American teachers,1
African American universities and colleges,2
African American women,4
African American women.,2
African American young men,8
African Americans,550
African Americans in literature.,1
African Americans.,210
African Methodist Episcopal Church,2
African Methodist Episcopal Church.,3
African colonization society.,1
African languages,5
African trypanosomiasis.,1
Afrikaners,5
Afrikaners.,8
After-dinner speeches.,4
After-dinner speeches. [from old catalog],1
After-images,1
After-images.,1
Afternoon teas.,1
Agaricaceae,3
Agassiz Association.,1
"Agassiz, Louis,",2
"Agathocles,",1
Agaves.,2
Age.,1
Aged.,2
Agen (France),1
Agency,2
Agency (Law),25
"Ager, John C.",1
Agesilaus,1
Aggada.,1
Aging,2
Aging parents,2
Aging.,7
Agnes Scott College.,1
"Agnew, D. Hayes",4
"Agnietenberg, Sint,",2
Agnosticism,6
Agnosticism.,9
Agra (India),1
"Agricola, Gnaeus Julius,",1
Agricultual colonies,1
Agricultura pests,1
"Agricultural Club (London, England).",1
Agricultural College of Pennsylvania.,1
Agricultural Organisation Society.,1
Agricultural Organization Society.,1
Agricultural bank of Egypt.,1
Agricultural chemistry,2
Agricultural chemistry technique. [from old catalog],1
Agricultural chemistry.,114
Agricultural colleges,16
Agricultural colleges.,1
Agricultural colleges. [from old catalog],2
Agricultural colonies,29
Agricultural colonization.,1
Agricultural cooperative credit associations,5
Agricultural cooperative credit associations.,4
Agricultural credit,31
Agricultural credit.,4
Agricultural education,66
Agricultural education.,13
Agricultural education. [from old catalog],4
Agricultural engineering,3
Agricultural engineering.,9
Agricultural exhibitions,2
Agricultural exhibitions.,2
Agricultural exhibitions. [from old catalog],3
Agricultural experiment stations,7
Agricultural experiment stations. [from old catalog],1
Agricultural extension work,5
Agricultural implements,5
Agricultural implements.,4
Agricultural insurance,1
Agricultural laborers,45
Agricultural laborers.,3
Agricultural labourers,1
Agricultural laws and legislation,23
Agricultural laws and legislation (Roman law),1
Agricultural laws and legislation.,2
Agricultural machinery,10
Agricultural machinery industry,3
Agricultural machinery.,21
Agricultural pests,4
Agricultural pests.,7
Agricultural physics,2
Agricultural physics.,4
Agricultural physics. [from old catalog],2
Agricultural processing,1
Agricultural resources,1
Agricultural societies.,1
Agricultural systems,1
Agriculture,1335
Agriculture and state,2
"Agriculture, Cooperative",18
"Agriculture, Cooperative.",13
Agriculture.,367
"Agrippa von Nettesheim, Heinrich Cornelius,",2
"Agrippina,",2
"Aguilar de Mascorro, Angela.",2
"Aguilar, Jerónimo de,",1
"Aguinaldo y Famy, Emilio,",1
"Aguinaldo, Emilio,",2
Ahmadnagar (India),1
"Aidan,",1
"Aiguillon, Emmanuel-Armand de Vignerot du Plessis de Richelieu,",2
Aiken (S.C.),3
"Aiken, Eliza N. Atherton,",2
"Aiken, William,",1
"Aikin, John,",4
"Ailly, Pierre d',",1
Ailsa Craig (Scotland),1
"Ainger, Alfred,",2
"Ainsworth, William Harrison,",6
Ainu,1
Ainu.,1
Air,11
Air assistance.,1
Air pilots.,1
Air raid shelters,1
Air warfare,1
Air-brakes.,3
Air-compressors.,2
Air.,11
Aircraft industry.,1
Airedale terrier.,7
Airlines,1
Airplanes,48
"Airplanes, Wooden.",1
Airplanes.,20
Airships,4
Airships.,3
"Aisne, Battle of the, France, 1918.",1
Ajivikas.,1
"Akbar,",6
"Akenside, Mark,",1
"Akhsīkathī, Muḥammad ibn Muḥammad,",1
"Akhḍarī, ʻAbd al-Raḥmān ibn Muḥammad,",1
"Akin, Albert John,",1
"Akin, James",1
Akkadian language,6
Akkadian language.,1
"Akmal al-Dīn al-Bābartī, Muḥammad ibn Maḥmūd,",1
Akron (Ohio),1
Akron Industrial Salvage Company,1
"Akron, O.",1
Aksakov family.,1
"Aksakov, S. T.",1
Al (Bark) [from old catalog],1
Al Kūt (Iraq),2
Alabama,84
Alabama (Cruiser),6
Alabama (Privateer) [from old catalog],2
Alabama (Screw sloop),12
Alabama (Ship),1
Alabama Agricultural Experiment Station.,1
Alabama Centennial celebration.,1
Alabama River (Ala.),1
Alabama claims,1
Alabama claims.,26
"Alabama infantry, 1st reg. (1898)",1
"Alabama infantry, 2d regt. (1898)",1
Alabama.,16
Alabama. [from old catalog],3
Alachua County (Fla.),2
Aladdin oven.,1
"Alagón, Francisco Ramón de Espes Fernández de Córdoba y Alagón,",1
Alamance County (N.C.),4
"Alamance Creek, Battle of, N.C., 1771.",1
Alameda (Calif.),1
Alameda County (Calif.),8
Alamo,5
"Alamo (San Antonio, Tex.)",14
"Alamán, Lucas,",2
Alaska,210
Alaska Commercial Company.,1
Alaska Railroad.,1
Alaska commercial company. [from old catalog],1
Alaska-Yukon-Pacific Exposition,5
Alaska.,24
Alaska. [from old catalog],3
Alba family.,1
Albania,11
Albania.,6
Albany,8
Albany (Me.),1
Albany (N.Y.),56
Albany (Sloop-of-war),1
"Albany Co., N.Y.",1
Albany Congress,1
Albany County (N.Y.),23
Albany Law School.,1
"Albany Rural Cemetery (Menands, N.Y.)",1
Albany Rural Cemetery.,1
"Albany, Louise Maximiliane Caroline Emanuele,",3
"Albany, N.Y.",5
"Albany, N.Y. [from old catalog]",2
Albany.,5
Albatross (Steamer),1
Albatross (Steamer) [from old catalog],1
Albay (Philippines),2
Albemarle (Confederate ironclad),1
Albemarle County (Va.),2
Albemarle and Chesapeake Canal Company,12
Albemarle region (N.C.),2
"Albemarle region, N.C.",1
"Albemarle, Christopher Monck,",1
"Albemarle, George Monck,",2
"Albemarle, George Thomas Keppel,",1
"Albemerle region, N.C. [from old catalog]",1
"Alberdi, Juan Bautista,",1
"Alberoni, Giulio,",1
Albert,3
Albert Nyanza.,2
"Albert,",12
Alberta,15
Alberta.,2
"Albertus,",1
Albigense,1
Albigenses,4
Albigenses.,1
Albion (Ill.),3
"Albion, N.Y. [from old catalog]",1
"Albree family (John Albree,",2
Albright family.,1
Albumins.,1
Albuminuria,1
Albuminuria.,2
"Albuquerque, Afonso de,",3
Alceste (Ship),2
Alceste (Ship) [from old catalog],1
Alchemy,8
Alchemy.,9
Alchester (England),2
"Alciati, Andrea,",1
Alcobaça (Monastery),1
"Alcoforado, Mariana,",1
Alcohol,21
"Alcohol, Physiological effect.",1
Alcohol.,6
Alcoholic beverage industry,3
Alcoholic beverage industry.,1
Alcoholic drinks,1
Alcoholics,8
Alcoholics.,1
Alcoholism,32
Alcoholism and crime,2
Alcoholism and crime.,1
Alcoholism in literature.,1
Alcoholism.,19
"Alcorta, Martín Diego,",1
Alcott family.,5
"Alcott, Amos Bronson,",4
"Alcott, Louisa May,",5
"Alcuin,",5
Alcyonaria.,1
"Aldao, José Félix,",1
Aldehydes.,2
"Alden family (John Alden, 1599-1687) [from old catalog]",1
Alden family.,3
"Alden, John,",3
"Alden, Priscilla Mullins",1
"Alden, Priscilla Mullins.",1
"Alderman, Edwin Anderson,",1
"Alderson, Edward Hall,",1
"Aldhelm,",3
"Aldington, Eng. (Worccsershire)",1
"Aldington, Eng. (Worcestershire)",1
Aldis family.,1
"Aldis, Nathan,",1
"Aldred, Guy Alfred,",2
"Aldrich, Henry,",1
"Aldrich, Mildred,",1
"Aldrich, Thomas Bailey,",4
"Alec-Tweedie,",1
"Alejo Alvarez, Mariano.",1
"Aleksandar Obrenović,",4
Aleksandŭr,2
Alemania,1
"Alençon, Sophie Charlotte Augustine,",2
Aleppo (Syria),5
Alert (Ship),2
Alert (Sloop : 1856-1895),1
Alerte (Yacht).,1
Aleutian Islands (Alaska),3
Alexander,17
Alexander (Ship),1
Alexander County (Ill.),2
"Alexander Hamilton United States Custom House (New York, N.Y.)",2
"Alexander I,",1
Alexander family.,4
"Alexander the Great,",1
"Alexander,",16
"Alexander, Alexander,",1
"Alexander, Andrew Jonathan,",2
"Alexander, Archer.",1
"Alexander, Archibald,",1
"Alexander, Charles McCallon,",1
"Alexander, Elijah S.",1
"Alexander, J. H.",1
"Alexander, John White,",1
"Alexander, William Patterson,",1
"Alexander, William,",5
Alexander-Gosling Expedition.,2
"Alexandra,",10
Alexandria,1
Alexandria (Egypt),1
Alexandria (N. H.),1
Alexandria (Va.),7
Alexandria County (Va.),1
"Alexandria, Va.",1
"Alexandrian school, Christian.",1
Alexandrine verse.,1
"Alexis,",1
Alfafa weevil. [from old catalog],1
Alfalfa,4
Alfalfa.,17
Alfalfa. [from old catalog],8
"Alfaro, Eloy,",3
"Alfieri, Vittorio,",4
"Alfonce, Jean,",1
Alfonso,8
Alford (Mass.),3
"Alford, Henry,",4
"Alford, Lodovic. [from old catalog]",1
Alfred (Me.),1
"Alfred Richard,",2
"Alfred,",28
Algae,6
"Algae, Brown.",1
Algae.,3
Algae. [from old catalog],1
Algebra,59
"Algebra, Universal",2
Algebra.,147
Algebraic functions,1
Algebraic functions.,2
Algebraic number theory.,1
"Algebras, Linear",1
"Alger, R. A.",1
"Alger, Russell Alexander,",4
Algeria,56
Algeria.,4
Algicides.,1
Algiers (Algeria),2
"Algiers (New Orleans, La.)",2
"Algoma District, Ont.",1
Algonquian Indians.,2
Algonquian art,1
Algonquian languages,2
"Algonquin, Ill. [from old catalog]",1
Algorithms,2
Algues marines,1
"Alhambra (Granada, Spain)",17
"Ali Khan,",1
"Ali Paşa,",2
"Ali, pasha of Janina,",1
"Alice Lee Elliott Memorial (Valliant, Okla.)",1
"Alice Lee Elliott memorial, Valliant, Okla.",1
Alice May (Schooner) [from old catalog],1
Alicyclic compounds.,1
"Alien and Sedition laws, 1798.",4
Alien labor,2
Alien property,1
Aliens,34
Aliens.,1
Alimentary canal.,1
Alisaunder.,1
"Alison, Archibald,",1
"Alison, Sir Archibald,",1
Alkali industry and trade.,2
Alkali lands,1
Alkali lands.,4
Alkali lands. [from old catalog],1
Alkali metals.,1
Alkalies.,2
Alkaline earth oxides.,1
Alkaloids,3
Alkaloids.,1
"All Hallows Barking (Church : London, Eng.)",1
"All Hallows Church (Tottenham, England)",1
"All Hallows by-the-Tower (Church : London, England)",1
"All Saints' Church (Bristol, Avon)",1
"All Saints' Church (Maidstone, Kent)",1
All Saints' Day,1
All Saints' Day sermons.,1
All Souls College (University of Oxford),3
All the year round.,1
"Allan, David,",1
"Allan, Maud.",1
Alldeutscher Verband.,1
Allegan (Mich.),1
Allegan County (Mich.),2
Allegany County (N.Y.),5
Alleghany County (N.C.),1
Alleghany County (Va.),1
Allegheny (Pa.),2
"Allegheny (Pittsburgh, Pa.)",5
"Allegheny College (Meadville, Pa.)",1
"Allegheny College, Meadville, Pa",1
Allegheny County (Pa.),9
Allegheny County Bar Association.,1
Allegheny Mountains,2
Allegheny Mountains.,4
Allegheny Portage Railroad.,1
Allegheny River (Pa. and N.Y.),3
Allegheny River Valley (Pa. and N.Y.),1
Allegiance,8
Allegiance.,6
Allegories.,2
Allegories. [from old catalog],1
Allegory.,3
"Alleine, Joseph,",1
Allemagne,2
"Allemann, Rudolf Siegfried,",1
Allen County (Ind.),2
Allen County (Kan.),2
Allen County (Ohio),5
"Allen County Courthouse (Fort Wayne, Ind.)",1
Allen family,4
"Allen family (Edward Allen, ca. 1670-1741) [from old catalog]",1
"Allen family (John Alling, d. 1690)",1
"Allen family (Roger Alling, d. 1674)",1
Allen family.,2
"Allen township, Northhampton co., Pa.",1
"Allen, Alexander V. G.",1
"Allen, Amos L.",1
"Allen, Charles,",3
"Allen, Elizabeth Anne Chase Akers,",1
"Allen, Ethan,",15
"Allen, Fanny.",1
"Allen, Heman,",1
"Allen, Ira,",1
"Allen, J. A.",1
"Allen, James Lane,",1
"Allen, James,",2
"Allen, John,",1
"Allen, Pickering Dodge,",1
"Allen, Ralph,",2
"Allen, Samuel,",2
"Allen, Sarah E.,",1
"Allen, Thomas,",3
"Allen, William Bethel,",1
"Allen, William,",5
"Allen, Zachariah,",3
Allentown (Pa.),3
"Allentown, Pa. [from old catalog]",2
